"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"3143","RT @Gotoxytop: World cricket to #MisYou rn https://t.co/Zoaj3s4enj",FALSE,0,NA,2017-05-14 06:51:45,FALSE,NA,"863648006914154496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wataquAllah",12,TRUE,FALSE,NA,NA
"3144","RT @patarimusic: Thank you for all that you've done for Pakistan and Pakistanis! #MisYou #NewWallpaperAlert 
(Credits: @abdulahadjawaid) ht‚Ä¶",FALSE,0,NA,2017-05-14 06:51:39,FALSE,NA,"863647981769297920",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yk75_",148,TRUE,FALSE,NA,NA
"3145","RT @Arslan_Sadiq: Misbah and Younis
We Say Good Bye
We will #MisYou https://t.co/pSMobKbc9x",FALSE,0,NA,2017-05-14 06:51:37,FALSE,NA,"863647976157319168",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JeskeyBell",2836,TRUE,FALSE,NA,NA
"3146","RT @Arslan_Sadiq: Misbah and Younis
We Say Good Bye
We will #MisYou https://t.co/pSMobKbc9x",FALSE,0,NA,2017-05-14 06:51:36,FALSE,NA,"863647971392593921",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kristeenrosa161",2836,TRUE,FALSE,NA,NA
"3147","RT @Arslan_Sadiq: Thank You Misbah and #YounisKhan
#Legends of Cricket
Pride of Pakistan
We will #MisYou https://t.co/9mYzCrqGTB",FALSE,0,NA,2017-05-14 06:51:36,FALSE,NA,"863647968565637120",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","corrinaburton12",2786,TRUE,FALSE,NA,NA
"3148","Legends Pakistan feeling incomplete #MisYou",FALSE,0,NA,2017-05-14 06:51:32,FALSE,NA,"863647954745384960",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","zaheer0088",0,FALSE,FALSE,NA,NA
"3149","RT @Arslan_Sadiq: Thank You Misbah and #YounisKhan
#Legends of Cricket
Pride of Pakistan
We will #MisYou https://t.co/9mYzCrqGTB",FALSE,0,NA,2017-05-14 06:51:26,FALSE,NA,"863647926551293952",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PennieGenovese",2786,TRUE,FALSE,NA,NA
"3150","RT @Arslan_Sadiq: Misbah and Younis
We Say Good Bye
We will #MisYou https://t.co/pSMobKbc9x",FALSE,0,NA,2017-05-14 06:51:25,FALSE,NA,"863647922172317696",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dkqjpxkmumvw52",2836,TRUE,FALSE,NA,NA
"3151","RT @TheRealPCB: Guard of honor for Younis Khan #MisYou https://t.co/FJH9MrqvlS",FALSE,0,NA,2017-05-14 06:51:23,FALSE,NA,"863647914287038464",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Omair6",395,TRUE,FALSE,NA,NA
"3152","RT @Arslan_Sadiq: Misbah and Younis
We Say Good Bye
We will #MisYou https://t.co/pSMobKbc9x",FALSE,0,NA,2017-05-14 06:51:23,FALSE,NA,"863647913687175168",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","letisha_koob",2836,TRUE,FALSE,NA,NA
"3153","RT @Arslan_Sadiq: Misbah and Younis
We Say Good Bye
We will #MisYou https://t.co/pSMobKbc9x",FALSE,0,NA,2017-05-14 06:51:21,FALSE,NA,"863647907517415424",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MoretMarcelene",2836,TRUE,FALSE,NA,NA
"3154","RT @abdulahadjawaid: End of an era! Thank you Younis Khan and Misbah-ul-Haq! #MisYou #Legends https://t.co/H6yYPrJvFz",FALSE,0,NA,2017-05-14 06:51:17,FALSE,NA,"863647888827719680",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","iMTiSweetKiller",797,TRUE,FALSE,NA,NA
"3155","RT @Arslan_Sadiq: Misbah and Younis
We Say Good Bye
We will #MisYou https://t.co/pSMobKbc9x",FALSE,0,NA,2017-05-14 06:51:11,FALSE,NA,"863647864077000705",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","janinacox25121",2836,TRUE,FALSE,NA,NA
"3156","RT @TheRealPCB: Guard of honor for @captainmisbahpk #MisYou https://t.co/VTnYkpPHBW",FALSE,0,NA,2017-05-14 06:51:10,FALSE,NA,"863647859010359296",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Omair6",536,TRUE,FALSE,NA,NA
"3157","RT @DanyalGilani: #MisYou #Misbah #YounisKhan 
Both the legendary players will be missed https://t.co/4vhuXVttnb",FALSE,0,NA,2017-05-14 06:51:08,FALSE,NA,"863647851305472001",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","nur_aftab",40,TRUE,FALSE,NA,NA
"3158","RT @Arslan_Sadiq: Misbah and Younis
We Say Good Bye
We will #MisYou https://t.co/pSMobKbc9x",FALSE,0,NA,2017-05-14 06:51:01,FALSE,NA,"863647823996354560",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gaynellmullins1",2836,TRUE,FALSE,NA,NA
"3159","RT @SirJohnRoe: Legendary Hug Ì†ΩÌ±ëÌ†ΩÌ±ë

#MisYou https://t.co/Z9MlZxqpt1",FALSE,0,NA,2017-05-14 06:51:01,FALSE,NA,"863647822964510720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iALIpk",177,TRUE,FALSE,NA,NA
"3160","RT @daniel86cricket: Guard of honor for Pakistan legends Younis Khan &amp; Misbah ul Haq #MisYou @ZAbbasOfficial (Video Courtesy TenSports) htt‚Ä¶",FALSE,0,NA,2017-05-14 06:50:56,FALSE,NA,"863647801066041345",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Usama7",84,TRUE,FALSE,NA,NA
"3161","RT @Arslan_Sadiq: Misbah and Younis
We Say Good Bye
We will #MisYou https://t.co/pSMobKbc9x",FALSE,0,NA,2017-05-14 06:50:52,FALSE,NA,"863647786344042496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DionMagic",2836,TRUE,FALSE,NA,NA
"3162","RT @iamusamamir: What a beautiful image #MisYou https://t.co/bWvlSPFk4Q",FALSE,0,NA,2017-05-14 06:50:44,FALSE,NA,"863647752307306496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Vampbabi",226,TRUE,FALSE,NA,NA
"3163","RT @uzeekhanjee: I #misyou too Ì†ΩÌ∏¢ https://t.co/ntTDesjfVg",FALSE,0,NA,2017-05-14 06:50:34,FALSE,NA,"863647709835788288",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iALIpk",235,TRUE,FALSE,NA,NA
"3164","RT @CricCrazyNIKS: Thank you #MisYou! There aren't many people who make you fall in love with the game as easily as‚Ä¶ https://t.co/ILvGp4GTI2",FALSE,0,NA,2017-05-14 06:50:28,FALSE,NA,"863647685655511040",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sarcasticchora",7,TRUE,FALSE,NA,NA
"3165","RT @Arslan_Sadiq: Thank You Misbah and #YounisKhan
#Legends of Cricket
Pride of Pakistan
We will #MisYou https://t.co/9mYzCrqGTB",FALSE,0,NA,2017-05-14 06:50:12,FALSE,NA,"863647616403480576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","della_schotz",2786,TRUE,FALSE,NA,NA
"3166","RT @Arslan_Sadiq: Thank You Misbah and #YounisKhan
#Legends of Cricket
Pride of Pakistan
We will #MisYou https://t.co/9mYzCrqGTB",FALSE,0,NA,2017-05-14 06:50:08,FALSE,NA,"863647600259379200",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","paduano_darcie",2786,TRUE,FALSE,NA,NA
"3167","RT @Arslan_Sadiq: Misbah and Younis
We Say Good Bye
We will #MisYou https://t.co/pSMobKbc9x",FALSE,0,NA,2017-05-14 06:50:03,FALSE,NA,"863647580865126401",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","corrinaburton12",2836,TRUE,FALSE,NA,NA
"3168","RT @Arslan_Sadiq: Thank You Misbah and #YounisKhan
#Legends of Cricket
Pride of Pakistan
We will #MisYou https://t.co/9mYzCrqGTB",FALSE,0,NA,2017-05-14 06:50:01,FALSE,NA,"863647569779535872",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kristie_waren",2786,TRUE,FALSE,NA,NA
"3169","RT @Arslan_Sadiq: Misbah and Younis
We Say Good Bye
We will #MisYou https://t.co/pSMobKbc9x",FALSE,0,NA,2017-05-14 06:50:00,FALSE,NA,"863647568680570880",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GreigEarlene",2836,TRUE,FALSE,NA,NA
"3170","RT @Emclub7: A great tribute to Misbah and Younis Ì†ΩÌ∏≠ #MisYou https://t.co/iSYq4Tvd7w",FALSE,0,NA,2017-05-14 06:49:56,FALSE,NA,"863647548841619456",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fahadgenius",166,TRUE,FALSE,NA,NA
"3171","Thank you #MisYou! There aren't many people who make you fall in love with the game as easily as‚Ä¶ https://t.co/ILvGp4GTI2",FALSE,5,NA,2017-05-14 06:49:53,FALSE,NA,"863647536648794112",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","CricCrazyNIKS",7,FALSE,FALSE,NA,NA
"3172","RT @PTIOfficialMTN: Thank you Misbah &amp; Younis for your services to Pakistan Team ! 
Cricket will miss you for sure. 
#Legends #MisYou https‚Ä¶",FALSE,0,NA,2017-05-14 06:49:51,FALSE,NA,"863647530277642241",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shroff111",26,TRUE,FALSE,NA,NA
"3173","RT @Arslan_Sadiq: Thank You Misbah and #YounisKhan
#Legends of Cricket
Pride of Pakistan
We will #MisYou https://t.co/9mYzCrqGTB",FALSE,0,NA,2017-05-14 06:49:44,FALSE,NA,"863647499818487810",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","trishosborne161",2786,TRUE,FALSE,NA,NA
"3174","RT @Arslan_Sadiq: Misbah and Younis
We Say Good Bye
We will #MisYou https://t.co/pSMobKbc9x",FALSE,0,NA,2017-05-14 06:49:30,FALSE,NA,"863647442905870337",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MissileFatimasi",2836,TRUE,FALSE,NA,NA
"3175","RT @Arslan_Sadiq: Thank You Misbah and #YounisKhan
#Legends of Cricket
Pride of Pakistan
We will #MisYou https://t.co/9mYzCrqGTB",FALSE,0,NA,2017-05-14 06:49:30,FALSE,NA,"863647440666324992",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","janettemccarro4",2786,TRUE,FALSE,NA,NA
"3176","RT @Arslan_Sadiq: Misbah and Younis
We Say Good Bye
We will #MisYou https://t.co/pSMobKbc9x",FALSE,0,NA,2017-05-14 06:49:27,FALSE,NA,"863647428192481280",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Hitchings593",2836,TRUE,FALSE,NA,NA
"3177","RT @nosh_i: This breaks my heart....
Thank you for the memories &amp; your contribution! #MisYou #MisbahYounis https://t.co/i4gIy15aeb",FALSE,0,NA,2017-05-14 06:49:24,FALSE,NA,"863647416737837056",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SSKh1997",83,TRUE,FALSE,NA,NA
"3178","RT @Arslan_Sadiq: Misbah and Younis
We Say Good Bye
We will #MisYou https://t.co/pSMobKbc9x",FALSE,0,NA,2017-05-14 06:49:22,FALSE,NA,"863647409364230144",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chelseywest2551",2836,TRUE,FALSE,NA,NA
"3179","RT @Arslan_Sadiq: Thank You Misbah and #YounisKhan
#Legends of Cricket
Pride of Pakistan
We will #MisYou https://t.co/9mYzCrqGTB",FALSE,0,NA,2017-05-14 06:49:16,FALSE,NA,"863647381329395712",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yong_echols",2786,TRUE,FALSE,NA,NA
"3180","RT @Arslan_Sadiq: Misbah and Younis
We Say Good Bye
We will #MisYou https://t.co/pSMobKbc9x",FALSE,0,NA,2017-05-14 06:49:15,FALSE,NA,"863647380113154050",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kristie_waren",2836,TRUE,FALSE,NA,NA
"3181","RT @PTIOfficialMTN: Thank you Misbah &amp; Younis for your services to Pakistan Team ! 
Cricket will miss you for sure. 
#Legends #MisYou https‚Ä¶",FALSE,0,NA,2017-05-14 06:49:05,FALSE,NA,"863647334579793920",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","InsafPK",26,TRUE,FALSE,NA,NA
"3182","RT @Arslan_Sadiq: Thank You Misbah and #YounisKhan
#Legends of Cricket
Pride of Pakistan
We will #MisYou https://t.co/9mYzCrqGTB",FALSE,0,NA,2017-05-14 06:49:00,FALSE,NA,"863647315445272576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MoretMarcelene",2786,TRUE,FALSE,NA,NA
"3183","RT @alanwilkins22: Oh @zeehu and @wrik23 that is so endearing! Let's go with #misyou #Misbah",FALSE,0,NA,2017-05-14 06:48:59,FALSE,NA,"863647310991036416",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","Shahzaib1188778",39,TRUE,FALSE,NA,NA
"3184","RT @TheCricketerMag: Feeling slightly hollow this evening. #MisYou #WIvPAK #MisbahYounis https://t.co/h4m73dbg0Y",FALSE,0,NA,2017-05-14 06:48:51,FALSE,NA,"863647279122714624",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wataquAllah",68,TRUE,FALSE,NA,NA
"3185","RT @Arslan_Sadiq: Misbah and Younis
We Say Good Bye
We will #MisYou https://t.co/pSMobKbc9x",FALSE,0,NA,2017-05-14 06:48:51,FALSE,NA,"863647277277077504",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","trishosborne161",2836,TRUE,FALSE,NA,NA
"3186","#MisYou Pak team will miss you Ì†ΩÌ∏¢",FALSE,0,NA,2017-05-14 06:48:46,FALSE,NA,"863647258021158912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AanuArif",0,FALSE,FALSE,NA,NA
"3187","RT @Arslan_Sadiq: Misbah and Younis
We Say Good Bye
We will #MisYou https://t.co/pSMobKbc9x",FALSE,0,NA,2017-05-14 06:48:43,FALSE,NA,"863647243055902720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jenischwartz131",2836,TRUE,FALSE,NA,NA
"3188","RT @Arslan_Sadiq: Misbah and Younis
We Say Good Bye
We will #MisYou https://t.co/pSMobKbc9x",FALSE,0,NA,2017-05-14 06:48:42,FALSE,NA,"863647240883060737",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","langsebastian23",2836,TRUE,FALSE,NA,NA
"3189","RT @Arslan_Sadiq: Thank You Misbah and #YounisKhan
#Legends of Cricket
Pride of Pakistan
We will #MisYou https://t.co/9mYzCrqGTB",FALSE,0,NA,2017-05-14 06:48:42,FALSE,NA,"863647238895149056",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hanh_roesler",2786,TRUE,FALSE,NA,NA
"3190","RT @MawraHocane: We will #MisYou for sure ‚ù§Ô∏è‚ù§Ô∏è‚ù§Ô∏èÌ†ºÌøèÌ†ºÌøèÌ†ºÌøè Ì†ºÌ∑µÌ†ºÌ∑∞Ì†ºÌ∑µÌ†ºÌ∑∞Ì†ºÌ∑µÌ†ºÌ∑∞ #MisbahYounis",FALSE,0,NA,2017-05-14 06:48:38,FALSE,NA,"863647222818385920",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Hamza76091969",60,TRUE,FALSE,NA,NA
"3191","RT @WaqasWassii: Legends of the game. Retire together. End of an era. #MisYou https://t.co/FutsR09eT7",FALSE,0,NA,2017-05-14 06:48:38,FALSE,NA,"863647222071795712",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MujtabaGhauth",7,TRUE,FALSE,NA,NA
"3192","RT @Arslan_Sadiq: Misbah and Younis
We Say Good Bye
We will #MisYou https://t.co/pSMobKbc9x",FALSE,0,NA,2017-05-14 06:48:36,FALSE,NA,"863647213804806144",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","della_schotz",2836,TRUE,FALSE,NA,NA
"3193","RT @WaqasWassii: With Tears on My Cheeks
#MisYou #MissYou #Legends #Pakistan 
@captainmisbahpk #YounisKhan https://t.co/q3USkvKAwC",FALSE,0,NA,2017-05-14 06:48:34,FALSE,NA,"863647205357490176",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MujtabaGhauth",2,TRUE,FALSE,NA,NA
"3194","RT @Arslan_Sadiq: Misbah and Younis
We Say Good Bye
We will #MisYou https://t.co/pSMobKbc9x",FALSE,0,NA,2017-05-14 06:48:33,FALSE,NA,"863647201775370240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","paduano_darcie",2836,TRUE,FALSE,NA,NA
"3195","RT @Arslan_Sadiq: Thank You Misbah and #YounisKhan
#Legends of Cricket
Pride of Pakistan
We will #MisYou https://t.co/9mYzCrqGTB",FALSE,0,NA,2017-05-14 06:48:27,FALSE,NA,"863647175644819457",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Robnett2699",2786,TRUE,FALSE,NA,NA
"3196","RT @faizanlakhani: Guard of honor for two greatest servants of Pakistan Cricket. #MisYou https://t.co/DECQBATSBe",FALSE,0,NA,2017-05-14 06:48:15,FALSE,NA,"863647126521249793",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IamBilal1992",171,TRUE,FALSE,NA,NA
"3197","RT @za_marah: Heartbreaking pictures of Pakistan cricket 

#MisYou https://t.co/NmAIBooa6t",FALSE,0,NA,2017-05-14 06:48:13,FALSE,NA,"863647117033779200",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Rizwansandu2",75,TRUE,FALSE,NA,NA
"3198","RT @ESPNcricinfo: The two batsmen with over 2000 runs after turning 40: Jack Hobbs and Misbah-ul-Haq

https://t.co/pfR8Yc0twF #MisYou https‚Ä¶",FALSE,0,NA,2017-05-14 06:47:57,FALSE,NA,"863647049434247168",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AfzaalSidhuZ",238,TRUE,FALSE,NA,NA
"3199","RT @Arslan_Sadiq: Misbah and Younis
We Say Good Bye
We will #MisYou https://t.co/pSMobKbc9x",FALSE,0,NA,2017-05-14 06:47:54,FALSE,NA,"863647038797467648",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hanh_roesler",2836,TRUE,FALSE,NA,NA
"3200","RT @Arslan_Sadiq: Misbah and Younis
We Say Good Bye
We will #MisYou https://t.co/pSMobKbc9x",FALSE,0,NA,2017-05-14 06:47:54,FALSE,NA,"863647037769654273",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","leonorscott1453",2836,TRUE,FALSE,NA,NA
"3201","RT @Arslan_Sadiq: Misbah and Younis
We Say Good Bye
We will #MisYou https://t.co/pSMobKbc9x",FALSE,0,NA,2017-05-14 06:47:51,FALSE,NA,"863647027699351552",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sibley2314",2836,TRUE,FALSE,NA,NA
"3202","RT @Arslan_Sadiq: Thank You Misbah and #YounisKhan
#Legends of Cricket
Pride of Pakistan
We will #MisYou https://t.co/9mYzCrqGTB",FALSE,0,NA,2017-05-14 06:47:50,FALSE,NA,"863647024008249344",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","langsebastian23",2786,TRUE,FALSE,NA,NA
"3203","RT @Arslan_Sadiq: Thank You Misbah and #YounisKhan
#Legends of Cricket
Pride of Pakistan
We will #MisYou https://t.co/9mYzCrqGTB",FALSE,0,NA,2017-05-14 06:47:50,FALSE,NA,"863647022317944832",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MissileFatimasi",2786,TRUE,FALSE,NA,NA
"3204","RT @007Bilawal: Thank you misbah bhai nd younis bhai #MisYou https://t.co/b0k01ZrbF3",FALSE,0,NA,2017-05-14 06:47:50,FALSE,NA,"863647022271913984",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","deha47",88,TRUE,FALSE,NA,NA
"3205","RT @Arslan_Sadiq: Thank You Misbah and #YounisKhan
#Legends of Cricket
Pride of Pakistan
We will #MisYou https://t.co/9mYzCrqGTB",FALSE,0,NA,2017-05-14 06:47:49,FALSE,NA,"863647018886901761",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","janettehagedor1",2786,TRUE,FALSE,NA,NA
"3206","RT @ZAbbasOfficial: How befitting that Misbah ends his career as the highest scorer for Pakistan in his last series - 271 #MisYou #WIvPak",FALSE,0,NA,2017-05-14 06:47:48,FALSE,NA,"863647014088847360",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","UnqualifiedJatt",208,TRUE,FALSE,NA,NA
"3207","RT @Arslan_Sadiq: Misbah and Younis
We Say Good Bye
We will #MisYou https://t.co/pSMobKbc9x",FALSE,0,NA,2017-05-14 06:47:46,FALSE,NA,"863647006971101184",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BrittanieAnwar",2836,TRUE,FALSE,NA,NA
"3208","RT @iamusamamir: What a beautiful image #MisYou https://t.co/bWvlSPFk4Q",FALSE,0,NA,2017-05-14 06:47:41,FALSE,NA,"863646984992952320",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ihamzaabbas",226,TRUE,FALSE,NA,NA
"3209","RT @HYhere_: Two Legends,One Hug
One Final Partnership at the crease.#ThankYouMisbahandYounisÌ†ΩÌ±è #MisYou https://t.co/YGrhwcwunD",FALSE,0,NA,2017-05-14 06:47:30,FALSE,NA,"863646936913633280",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AfzaalSidhuZ",4,TRUE,FALSE,NA,NA
"3210","RT @ZAbbasOfficial: How befitting that Misbah ends his career as the highest scorer for Pakistan in his last series - 271 #MisYou #WIvPak",FALSE,0,NA,2017-05-14 06:47:29,FALSE,NA,"863646932471877632",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","khizar__khalid",208,TRUE,FALSE,NA,NA
"3211","RT @Arslan_Sadiq: Misbah and Younis
We Say Good Bye
We will #MisYou https://t.co/pSMobKbc9x",FALSE,0,NA,2017-05-14 06:47:19,FALSE,NA,"863646894043648000",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SmasherTinishal",2836,TRUE,FALSE,NA,NA
"3212","RT @PakistanKaFan: Two legends of cricket! Ì†ºÌ∑µÌ†ºÌ∑∞ Thanks for the memories Misbah and Younis! 
#MisYou https://t.co/fJy60wOSk4",FALSE,0,NA,2017-05-14 06:47:09,FALSE,NA,"863646851081400320",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AfzaalSidhuZ",7,TRUE,FALSE,NA,NA
"3213","RT @uzeekhanjee: I #misyou too Ì†ΩÌ∏¢ https://t.co/ntTDesjfVg",FALSE,0,NA,2017-05-14 06:47:08,FALSE,NA,"863646846857744384",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rajanadeem931",235,TRUE,FALSE,NA,NA
"3214","RT @PakistanKaFan: Guard of honor for Pakistan legends Younis &amp; @captainmisbahpk #MisYou @Saj_PakPassion @ten_sports @PTVSp0rts @faizanlakh‚Ä¶",FALSE,0,NA,2017-05-14 06:47:01,FALSE,NA,"863646815408803840",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AfzaalSidhuZ",15,TRUE,FALSE,NA,NA
"3215","RT @Arslan_Sadiq: Thank You Misbah and #YounisKhan
#Legends of Cricket
Pride of Pakistan
We will #MisYou https://t.co/9mYzCrqGTB",FALSE,0,NA,2017-05-14 06:46:59,FALSE,NA,"863646807208886272",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gaynellmullins1",2786,TRUE,FALSE,NA,NA
"3216","RT @Arslan_Sadiq: Misbah and Younis
We Say Good Bye
We will #MisYou https://t.co/pSMobKbc9x",FALSE,0,NA,2017-05-14 06:46:59,FALSE,NA,"863646806051368960",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","VinitaDoctor",2836,TRUE,FALSE,NA,NA
"3217","RT @Arslan_Sadiq: Thank You Misbah and #YounisKhan
#Legends of Cricket
Pride of Pakistan
We will #MisYou https://t.co/9mYzCrqGTB",FALSE,0,NA,2017-05-14 06:46:52,FALSE,NA,"863646779715092480",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","donnetta_schotz",2786,TRUE,FALSE,NA,NA
"3218","RT @Arslan_Sadiq: Misbah and Younis
We Say Good Bye
We will #MisYou https://t.co/pSMobKbc9x",FALSE,0,NA,2017-05-14 06:46:50,FALSE,NA,"863646769128800257",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","creolamassey501",2836,TRUE,FALSE,NA,NA
"3219","RT @hasniali8: End of an ERA Ì†ΩÌ∏¢, The Greatest career of Legendary Players comes to an end, We will #MisYou always, good bye legends....Ì†ΩÌ∏¢Ì†ΩÌ∏≠
@P‚Ä¶",FALSE,0,NA,2017-05-14 06:46:48,FALSE,NA,"863646760174006272",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MKhazran17",94,TRUE,FALSE,NA,NA
"3220","There is a Tumblr page dedicated to airborne Younis Khan shots. 

https://t.co/R5PT7hAxdT

#MisYou",FALSE,2,NA,2017-05-14 06:46:46,FALSE,NA,"863646753026736130",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","paap_singer",0,FALSE,FALSE,NA,NA
"3221","RT @uzeekhanjee: I #misyou too Ì†ΩÌ∏¢ https://t.co/ntTDesjfVg",FALSE,0,NA,2017-05-14 06:46:45,FALSE,NA,"863646749415669760",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AfzaalSidhuZ",235,TRUE,FALSE,NA,NA
