"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","RT @RmShazib: Thank you for all your services for Pakistan over the years,you'll be missed and remembered forever 
#MisYou #legends https:/‚Ä¶",FALSE,0,NA,2017-05-13 19:59:39,FALSE,NA,"863483899976048641",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MJav3d",41,TRUE,FALSE,NA,NA
"2","RT @hasniali8: End of an ERA Ì†ΩÌ∏¢, The Greatest career of Legendary Players comes to an end, We will #MisYou always, good bye legends....Ì†ΩÌ∏¢Ì†ΩÌ∏≠
@P‚Ä¶",FALSE,0,NA,2017-05-13 19:59:38,FALSE,NA,"863483897987833856",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AabidYetoo",21,TRUE,FALSE,NA,NA
"3","RT @Saj_PakPassion: A last embrace in the middle for the 2 Pakistani greats #Cricket #misyou https://t.co/l5dAtrwaDb",FALSE,0,NA,2017-05-13 19:59:38,FALSE,NA,"863483895311990785",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JulienFountain",208,TRUE,FALSE,NA,NA
"4","RT @HammaaadKhan: THIS MONTAGE. #MisYou. Ì†ΩÌ∏¢ https://t.co/o6GJCMl32i",FALSE,0,NA,2017-05-13 19:59:37,FALSE,NA,"863483893424549889",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","I_MoizShaikh",10,TRUE,FALSE,NA,NA
"5","RT @AsharJawad: This last hug from Younis to Misbah. I will never forget. He called him back to hug him. Farewell, legends. #MisYou https:/‚Ä¶",FALSE,0,NA,2017-05-13 19:59:35,FALSE,NA,"863483885480538112",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","syedmohdjunaid",20,TRUE,FALSE,NA,NA
"6","RT @Champion19Fc: #ThankYouYounis #ThankYouMisbah we'll #MisYou #Legend #WIvPAK https://t.co/6IaQA9rtrx",FALSE,0,NA,2017-05-13 19:59:35,FALSE,NA,"863483884935282688",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","israkhan252525",1,TRUE,FALSE,NA,NA
"7","RT @TheRealPCB: Guard of honor for @captainmisbahpk #MisYou https://t.co/VTnYkpPHBW",FALSE,0,NA,2017-05-13 19:59:33,FALSE,NA,"863483877691719680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fahim_parekh",187,TRUE,FALSE,NA,NA
"8","RT @uzeekhanjee: I #misyou too Ì†ΩÌ∏¢ https://t.co/ntTDesjfVg",FALSE,0,NA,2017-05-13 19:59:31,FALSE,NA,"863483868317458434",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MalikYousfi",38,TRUE,FALSE,NA,NA
"9","RT @abdulahadjawaid: End of an era! Thank you Younis Khan and Misbah-ul-Haq! #MisYou #Legends https://t.co/H6yYPrJvFz",FALSE,0,NA,2017-05-13 19:59:30,FALSE,NA,"863483864790052870",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","shkfiaz1",406,TRUE,FALSE,NA,NA
"10","RT @ArfaSays_: Moment full of emotions that'll never come back now!Ì†ºÌøè Misbah &amp; Younis We'll #MisYou Ì†ΩÌ∏ü‚ù§Ô∏è https://t.co/S0ZyJ2E8LK",FALSE,0,NA,2017-05-13 19:59:30,FALSE,NA,"863483863351398400",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Haseeb_H_Cheema",24,TRUE,FALSE,NA,NA
"11","RT @Arslan_Sadiq: Thank You Misbah and #YounisKhan
#Legends of Cricket
Pride of Pakistan
We will #MisYou https://t.co/9mYzCrqGTB",FALSE,0,NA,2017-05-13 19:59:29,FALSE,NA,"863483858079109120",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","maddieglawion11",831,TRUE,FALSE,NA,NA
"12","RT @za_marah: 3 great cricketers 

3 great captains 

Heartbreaking farewells 

#MisYou 

#PAKvWI https://t.co/U2SDcbvrop",FALSE,0,NA,2017-05-13 19:59:28,FALSE,NA,"863483854220398592",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lVlr_JeRry",5,TRUE,FALSE,NA,NA
"13","RT @SyedRezaMehdi: Misbah-ul-Haq walks off to a guard of honour from his team-mates. This is how legend career comes to an end. #MisYou #WI‚Ä¶",FALSE,0,NA,2017-05-13 19:59:27,FALSE,NA,"863483850281934849",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Raheel0194",223,TRUE,FALSE,NA,NA
"14","RT @Arslan_Sadiq: Misbah and Younis
We Say Good Bye
We will #MisYou https://t.co/pSMobKbc9x",FALSE,0,NA,2017-05-13 19:59:27,FALSE,NA,"863483849539559425",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GamerDoerr",979,TRUE,FALSE,NA,NA
"15","RT @ZAbbasOfficial: How befitting that Misbah ends his career as the highest scorer for Pakistan in his last series - 271 #MisYou #WIvPak",FALSE,0,NA,2017-05-13 19:59:26,FALSE,NA,"863483848902004739",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NaumanKashmiri1",98,TRUE,FALSE,NA,NA
"16","RT @TheRealPCB: Guard of honor for @captainmisbahpk #MisYou https://t.co/VTnYkpPHBW",FALSE,0,NA,2017-05-13 19:59:26,FALSE,NA,"863483845076803584",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","TaibaAhmed14",187,TRUE,FALSE,NA,NA
"17","RT @TheRealPCB: Guard of honor for Younis Khan #MisYou https://t.co/FJH9MrqvlS",FALSE,0,NA,2017-05-13 19:59:20,FALSE,NA,"863483822670835713",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","shkfiaz1",187,TRUE,FALSE,NA,NA
"18","RT @Arslan_Sadiq: Thank You Misbah and #YounisKhan
#Legends of Cricket
Pride of Pakistan
We will #MisYou https://t.co/9mYzCrqGTB",FALSE,0,NA,2017-05-13 19:59:19,FALSE,NA,"863483818937692160",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Maryjobradley19",831,TRUE,FALSE,NA,NA
"19","RT @TheRealPCB: Guard of honor for Younis Khan #MisYou https://t.co/FJH9MrqvlS",FALSE,0,NA,2017-05-13 19:59:19,FALSE,NA,"863483815850803201",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fahim_parekh",187,TRUE,FALSE,NA,NA
"20","RT @TheRealPCB: Guard of honor for @captainmisbahpk #MisYou https://t.co/VTnYkpPHBW",FALSE,0,NA,2017-05-13 19:59:17,FALSE,NA,"863483810838716423",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","shkfiaz1",187,TRUE,FALSE,NA,NA
"21","RT @Arslan_Sadiq: Thank You Misbah and #YounisKhan
#Legends of Cricket
Pride of Pakistan
We will #MisYou https://t.co/9mYzCrqGTB",FALSE,0,NA,2017-05-13 19:59:17,FALSE,NA,"863483808204570624",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JonLava",831,TRUE,FALSE,NA,NA
"22","RT @IamTheFixer555: Thanks #MisbahYounis for ur service for #Pakistan You guys will be missed at every moment. both r legends. #MisYou #You‚Ä¶",FALSE,0,NA,2017-05-13 19:59:16,FALSE,NA,"863483805260185600",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HaniaSays",97,TRUE,FALSE,NA,NA
"23","RT @AloveS_10: Goodbyes are one of the hardest things in life!Ì†ΩÌ∏≠

#MisYou #MisbahYounis #Afridi ‚ù§ https://t.co/N5bthKfhYZ",FALSE,0,NA,2017-05-13 19:59:16,FALSE,NA,"863483805243514881",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","israkhan252525",4,TRUE,FALSE,NA,NA
"24","RT @Arslan_Sadiq: Misbah and Younis
We Say Good Bye
We will #MisYou https://t.co/pSMobKbc9x",FALSE,0,NA,2017-05-13 19:59:15,FALSE,NA,"863483798775844864",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","akram_myrta",979,TRUE,FALSE,NA,NA
"25","#MisYou
Captain Fantastic https://t.co/sETm1uPrdN",FALSE,0,NA,2017-05-13 19:59:14,FALSE,NA,"863483798511656961",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jooonaid",0,FALSE,FALSE,NA,NA
"26","@BumbleCricket how do you rate Younis &amp; Misbah ? #misyou",FALSE,0,"BumbleCricket",2017-05-13 19:59:14,FALSE,NA,"863483794577383427","50684862","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Adal786",0,FALSE,FALSE,NA,NA
"27","RT @TeamQuetta: That Hug explains it all #MisYou 
Batting together for the very last time #WIvPAK",FALSE,0,NA,2017-05-13 19:59:10,FALSE,NA,"863483778760626177",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RabiaRMB",28,TRUE,FALSE,NA,NA
"28","RT @SyedRezaMehdi: A guard of honour from his team-mates for Younis Khan as well at the end of his final Test innings. #MisYou #WIvPAK http‚Ä¶",FALSE,0,NA,2017-05-13 19:59:09,FALSE,NA,"863483774692204546",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Salmankarim64",184,TRUE,FALSE,NA,NA
"29","RT @Arslan_Sadiq: Misbah and Younis
We Say Good Bye
We will #MisYou https://t.co/pSMobKbc9x",FALSE,0,NA,2017-05-13 19:59:07,FALSE,NA,"863483768207581185",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","goon_santina",979,TRUE,FALSE,NA,NA
"30","End of an era! Thank you Younis Khan and Misbah-ul-Haq! #MisYou #Legends https://t.co/7gz9B9sg62",FALSE,0,NA,2017-05-13 19:59:07,FALSE,NA,"863483767691915265",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JojjiRahim",0,FALSE,FALSE,NA,NA
"31","RT @Arslan_Sadiq: Misbah and Younis
We Say Good Bye
We will #MisYou https://t.co/pSMobKbc9x",FALSE,0,NA,2017-05-13 19:59:06,FALSE,NA,"863483764311248896",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jewelrobbins201",979,TRUE,FALSE,NA,NA
"32","RT @abdulahadjawaid: End of an era! Thank you Younis Khan and Misbah-ul-Haq! #MisYou #Legends https://t.co/H6yYPrJvFz",FALSE,0,NA,2017-05-13 19:59:06,FALSE,NA,"863483761417211904",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Amna_A_k",406,TRUE,FALSE,NA,NA
"33","RT @Arslan_Sadiq: Misbah and Younis
We Say Good Bye
We will #MisYou https://t.co/pSMobKbc9x",FALSE,0,NA,2017-05-13 19:59:05,FALSE,NA,"863483760003563520",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gay_moskovitz",979,TRUE,FALSE,NA,NA
"34","RT @Arslan_Sadiq: Misbah and Younis
We Say Good Bye
We will #MisYou https://t.co/pSMobKbc9x",FALSE,0,NA,2017-05-13 19:59:05,FALSE,NA,"863483758175031296",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DaniaBalderas",979,TRUE,FALSE,NA,NA
"35","RT @Arslan_Sadiq: Misbah and Younis
We Say Good Bye
We will #MisYou https://t.co/pSMobKbc9x",FALSE,0,NA,2017-05-13 19:59:03,FALSE,NA,"863483750696595456",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WathenRonnie",979,TRUE,FALSE,NA,NA
"36","RT @Arslan_Sadiq: Thank You Misbah and #YounisKhan
#Legends of Cricket
Pride of Pakistan
We will #MisYou https://t.co/9mYzCrqGTB",FALSE,0,NA,2017-05-13 19:59:02,FALSE,NA,"863483745147510784",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","berishaj_cory",831,TRUE,FALSE,NA,NA
"37","RT @HammaaadKhan: THIS MONTAGE. #MisYou. Ì†ΩÌ∏¢ https://t.co/o6GJCMl32i",FALSE,0,NA,2017-05-13 19:59:02,FALSE,NA,"863483744807604225",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AabidYetoo",10,TRUE,FALSE,NA,NA
"38","RT @Arslan_Sadiq: Thank You Misbah and #YounisKhan
#Legends of Cricket
Pride of Pakistan
We will #MisYou https://t.co/9mYzCrqGTB",FALSE,0,NA,2017-05-13 19:58:59,FALSE,NA,"863483735483842562",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","marget_nangiana",828,TRUE,FALSE,NA,NA
"39","RT @Arslan_Sadiq: Misbah and Younis
We Say Good Bye
We will #MisYou https://t.co/pSMobKbc9x",FALSE,0,NA,2017-05-13 19:58:59,FALSE,NA,"863483735471267841",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ShaylaDaw",979,TRUE,FALSE,NA,NA
"40","RT @Arslan_Sadiq: Thank You Misbah and #YounisKhan
#Legends of Cricket
Pride of Pakistan
We will #MisYou https://t.co/9mYzCrqGTB",FALSE,0,NA,2017-05-13 19:58:59,FALSE,NA,"863483733176979456",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vernicelent473",828,TRUE,FALSE,NA,NA
"41","RT @Arslan_Sadiq: Thank You Misbah and #YounisKhan
#Legends of Cricket
Pride of Pakistan
We will #MisYou https://t.co/9mYzCrqGTB",FALSE,0,NA,2017-05-13 19:58:59,FALSE,NA,"863483731855777794",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jenadowd2078",828,TRUE,FALSE,NA,NA
"42","RT @Arslan_Sadiq: Thank You Misbah and #YounisKhan
#Legends of Cricket
Pride of Pakistan
We will #MisYou https://t.co/9mYzCrqGTB",FALSE,0,NA,2017-05-13 19:58:58,FALSE,NA,"863483730559631361",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","golda_ochi",828,TRUE,FALSE,NA,NA
"43","RT @Arslan_Sadiq: Thank You Misbah and #YounisKhan
#Legends of Cricket
Pride of Pakistan
We will #MisYou https://t.co/9mYzCrqGTB",FALSE,0,NA,2017-05-13 19:58:58,FALSE,NA,"863483727497887745",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cristyflaherty1",828,TRUE,FALSE,NA,NA
"44","End of an Era.
#MisYou
#cricket 
#PAKvWI 
@captainmisbahpk 
Younis Khan https://t.co/xn7Bgb8CBc",FALSE,0,NA,2017-05-13 19:58:57,FALSE,NA,"863483723848847361",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rayanibrahim77",0,FALSE,FALSE,NA,NA
"45","#MisYou End of an era ...Thank u Younis khan nd Misbahul haq for every thing.. :) https://t.co/lduNB7EnYO",FALSE,0,NA,2017-05-13 19:58:56,FALSE,NA,"863483721445519360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Huflydufly",0,FALSE,FALSE,NA,NA
"46","Thank you Misbah
#Misyou https://t.co/TYkFXVizfl",FALSE,0,NA,2017-05-13 19:58:55,FALSE,NA,"863483717150552064",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ShbabHassan1",0,FALSE,FALSE,NA,NA
"47","His time has come
@captainmisbahpk @TheRealPCB 
#MisYou #MisbahulHaq #Logan #MISBAH  #MisbahYounis https://t.co/txjp0ST8le",FALSE,0,NA,2017-05-13 19:58:54,FALSE,NA,"863483713572802560",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LazyHammad",0,FALSE,FALSE,NA,NA
"48","RT @HammaaadKhan: THIS MONTAGE. #MisYou. Ì†ΩÌ∏¢ https://t.co/o6GJCMl32i",FALSE,0,NA,2017-05-13 19:58:54,FALSE,NA,"863483712838696960",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FazalAttaTung",10,TRUE,FALSE,NA,NA
"49","RT @TheAhmedKhokhar: Remember going to Watch Inzi's last Test inn, was in tears when he got out. That was an anticlimax &amp; this #MisYou seri‚Ä¶",FALSE,0,NA,2017-05-13 19:58:53,FALSE,NA,"863483709063917568",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AliAkbarAbbasi8",23,TRUE,FALSE,NA,NA
"50","RT @faizanlakhani: Guard of honor for two greatest servants of Pakistan Cricket. #MisYou https://t.co/DECQBATSBe",FALSE,0,NA,2017-05-13 19:58:53,FALSE,NA,"863483706639622145",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NaumanKashmiri1",7,TRUE,FALSE,NA,NA
"51","They come  , They played  , They gone ! Wait They scored Centuries n won Hearts ‚ô•Ô∏è .. ""Good Bye Legend ""         #MisYou",FALSE,0,NA,2017-05-13 19:58:53,FALSE,NA,"863483706408935424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","talhafayaz",0,FALSE,FALSE,NA,NA
"52","RT @ESPNcricinfo: Misbah-ul-Haq and Younis Khan together at the crease for the final time in Test cricket 

https://t.co/bclaPv1C52 #MisYou‚Ä¶",FALSE,0,NA,2017-05-13 19:58:52,FALSE,NA,"863483704219447296",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fahim_parekh",392,TRUE,FALSE,NA,NA
"53","RT @Saj_PakPassion: A last embrace in the middle for the 2 Pakistani greats #Cricket #misyou https://t.co/l5dAtrwaDb",FALSE,0,NA,2017-05-13 19:58:51,FALSE,NA,"863483700608192512",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","RafiqMaryam200",206,TRUE,FALSE,NA,NA
"54","Came to twitter in a good mood today but these #MisYou posts made me sad.",FALSE,0,NA,2017-05-13 19:58:50,FALSE,NA,"863483694778126336",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KaShiiRoxx",0,FALSE,FALSE,NA,NA
"55","RT @faizanlakhani: Guard of honor for two greatest servants of Pakistan Cricket. #MisYou https://t.co/DECQBATSBe",FALSE,0,NA,2017-05-13 19:58:49,FALSE,NA,"863483693213650946",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Amadsaleem2",7,TRUE,FALSE,NA,NA
"56","RT AMFALKI: The Last Walk by Misbah in Test cricket,Last Hug by both #MisYou, 2day 1 Last Time both YK &amp;Misbah wil‚Ä¶ https://t.co/0bCizoKzBc",FALSE,0,NA,2017-05-13 19:58:49,FALSE,NA,"863483692634824704",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","AboAafia",0,FALSE,FALSE,NA,NA
"57","RT @abdulahadjawaid: End of an era! Thank you Younis Khan and Misbah-ul-Haq! #MisYou #Legends https://t.co/H6yYPrJvFz",FALSE,0,NA,2017-05-13 19:58:45,FALSE,NA,"863483675526262784",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Raheel0194",406,TRUE,FALSE,NA,NA
"58","Guard of honour for @captainmisbahpk &amp; Younas Khan for their outstanding performance  We will #MisYou https://t.co/mKvIiSFvgU",FALSE,0,NA,2017-05-13 19:58:42,FALSE,NA,"863483663501185025",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","samad_siddra",0,FALSE,FALSE,NA,NA
"59","RT @ESPNcricinfo: Misbah-ul-Haq's final Test innings ends with a top-edged slog-sweep!  

 https://t.co/bclaPvjcWA #MisYou #WIvPAK https://‚Ä¶",FALSE,0,NA,2017-05-13 19:58:42,FALSE,NA,"863483662179999745",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","badhukhatam",57,TRUE,FALSE,NA,NA
"60","RT @za_marah: Heartbreaking pictures of Pakistan cricket 

#MisYou https://t.co/NmAIBooa6t",FALSE,0,NA,2017-05-13 19:58:42,FALSE,NA,"863483660397367304",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","UsmanZalmi96",43,TRUE,FALSE,NA,NA
"61","RT @Arslan_Sadiq: Thank You Misbah and #YounisKhan
#Legends of Cricket
Pride of Pakistan
We will #MisYou https://t.co/9mYzCrqGTB",FALSE,0,NA,2017-05-13 19:58:40,FALSE,NA,"863483652595998721",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","daley_matilde",828,TRUE,FALSE,NA,NA
"62","RT @TheAhmedKhokhar: Remember going to Watch Inzi's last Test inn, was in tears when he got out. That was an anticlimax &amp; this #MisYou seri‚Ä¶",FALSE,0,NA,2017-05-13 19:58:39,FALSE,NA,"863483649290797056",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Owais_Durrani89",23,TRUE,FALSE,NA,NA
"63","Ì†ΩÌ∏≠Ì†ΩÌ∏≠Ì†ΩÌ≤öÌ†ΩÌ≤öÌ†ΩÌ≤ö‚ù§‚ù§ End of an Era Ì†ΩÌ∏≠Ì†ΩÌ∏≠Ì†ΩÌ∏≠Ì†ΩÌ≤öÌ†ΩÌ≤öÌ†ΩÌ≤ö‚ù§‚ù§‚ù§ #MisYou gave us soooooo many memories Ì†ΩÌ∏≠Ì†ΩÌ≤ö‚ù§ #NewProfilePic https://t.co/Degh0ehsGB",FALSE,0,NA,2017-05-13 19:58:37,FALSE,NA,"863483639660773376",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SidraaaShoaib",0,FALSE,FALSE,NA,NA
"64","RT @TheRealPCB: Guard of honor for Younis Khan #MisYou https://t.co/FJH9MrqvlS",FALSE,0,NA,2017-05-13 19:58:35,FALSE,NA,"863483631951654912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hanifbangash76",187,TRUE,FALSE,NA,NA
"65","RT @TheAhmedKhokhar: Remember going to Watch Inzi's last Test inn, was in tears when he got out. That was an anticlimax &amp; this #MisYou seri‚Ä¶",FALSE,0,NA,2017-05-13 19:58:32,FALSE,NA,"863483620853415936",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TahirJanbaz12",23,TRUE,FALSE,NA,NA
"66","RT @uzeekhanjee: I #misyou too Ì†ΩÌ∏¢ https://t.co/ntTDesjfVg",FALSE,0,NA,2017-05-13 19:58:31,FALSE,NA,"863483617867177984",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","shkfiaz1",38,TRUE,FALSE,NA,NA
"67","RT @TheRealPCB: Guard of honor for @captainmisbahpk #MisYou https://t.co/VTnYkpPHBW",FALSE,0,NA,2017-05-13 19:58:30,FALSE,NA,"863483612523622400",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hanifbangash76",187,TRUE,FALSE,NA,NA
"68","RT @Emclub7: A great tribute to Misbah and Younis Ì†ΩÌ∏≠ #MisYou https://t.co/iSYq4Tvd7w",FALSE,0,NA,2017-05-13 19:58:26,FALSE,NA,"863483593783463936",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","umra_awan",4,TRUE,FALSE,NA,NA
"69","RT @TheRealPCB: Guard of honor for @captainmisbahpk #MisYou https://t.co/VTnYkpPHBW",FALSE,0,NA,2017-05-13 19:58:25,FALSE,NA,"863483593003339776",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ChalNikalOye",187,TRUE,FALSE,NA,NA
"70","RT @Arslan_Sadiq: Misbah and Younis
We Say Good Bye
We will #MisYou https://t.co/pSMobKbc9x",FALSE,0,NA,2017-05-13 19:58:23,FALSE,NA,"863483583759089664",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","whitney74568300",979,TRUE,FALSE,NA,NA
"71","RT @TheAhmedKhokhar: Remember going to Watch Inzi's last Test inn, was in tears when he got out. That was an anticlimax &amp; this #MisYou seri‚Ä¶",FALSE,0,NA,2017-05-13 19:58:22,FALSE,NA,"863483578306482177",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AkramNiazi19",23,TRUE,FALSE,NA,NA
"72","RT @Arslan_Sadiq: Thank You Misbah and #YounisKhan
#Legends of Cricket
Pride of Pakistan
We will #MisYou https://t.co/9mYzCrqGTB",FALSE,0,NA,2017-05-13 19:58:22,FALSE,NA,"863483576800735232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MotorBanks",828,TRUE,FALSE,NA,NA
"73","RT @uzeekhanjee: I #misyou too Ì†ΩÌ∏¢ https://t.co/ntTDesjfVg",FALSE,0,NA,2017-05-13 19:58:21,FALSE,NA,"863483575743782912",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Noreen_Says",38,TRUE,FALSE,NA,NA
"74","Guard of honour for Misbah-Ul-Haq.

#Pakistan #KhelShel #Cricket #TestTeam #FinalTest #WiVsPak #MisYou https://t.co/XEaSBxoDBd",FALSE,0,NA,2017-05-13 19:58:21,FALSE,NA,"863483573944430595",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","khelshel",0,FALSE,FALSE,NA,NA
"75","RT @Arslan_Sadiq: Thank You Misbah and #YounisKhan
#Legends of Cricket
Pride of Pakistan
We will #MisYou https://t.co/9mYzCrqGTB",FALSE,0,NA,2017-05-13 19:58:20,FALSE,NA,"863483571784253442",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cuirot_jada",828,TRUE,FALSE,NA,NA
"76","RT @falamb3: Pakistan's two legends on the pitch for the last time...we are witnessing history. #PAKvWI #misyou",FALSE,0,NA,2017-05-13 19:58:20,FALSE,NA,"863483571343958016",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PakiHeroes",33,TRUE,FALSE,NA,NA
"77","RT @iamusamamir: What a beautiful image #MisYou https://t.co/bWvlSPFk4Q",FALSE,0,NA,2017-05-13 19:58:20,FALSE,NA,"863483571335573504",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PakiHeroes",138,TRUE,FALSE,NA,NA
"78","RT @faizanlakhani: Guard of honor for two greatest servants of Pakistan Cricket. #MisYou https://t.co/DECQBATSBe",FALSE,0,NA,2017-05-13 19:58:20,FALSE,NA,"863483570819665923",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KKMalick",7,TRUE,FALSE,NA,NA
"79","RT @Arslan_Sadiq: Thank You Misbah and #YounisKhan
#Legends of Cricket
Pride of Pakistan
We will #MisYou https://t.co/9mYzCrqGTB",FALSE,0,NA,2017-05-13 19:58:20,FALSE,NA,"863483570257625088",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","billy_bernhardt",828,TRUE,FALSE,NA,NA
